X.1,X,etl_dt,bank_code,data_dt,bank_nm,mortgage_cnt,mortgage_bal,decorator_hse_cnt,decorator_hse_bal,ln_car_cnt,ln_car_bal,ln_worker_cnt,ln_worker_bal,other_cl_cnt,other_cl_bal
4748,4748,4748,2013-11-26 22:30:28.45379,022       ,2010-03-01 00:00:00,美商美國銀行,0,0,0,0,0,0,8,1e+06,0,0
4749,4749,4749,2013-11-26 22:30:28.420066,087       ,2010-03-01 00:00:00,斐商標準銀行,0,0,0,0,0,0,0,0,0,0
4750,4750,4750,2013-11-26 22:30:28.442399,098       ,2010-03-01 00:00:00,日商三菱東京日聯銀行,0,0,0,0,0,0,0,0,0,0
4751,4751,4751,2013-11-26 22:30:28.444286,007       ,2010-03-01 00:00:00,第一商業銀行,81088,2.54311e+11,35872,6.9177e+10,310,1.9e+07,4795,1.321e+09,13775,4.971e+09
4752,4752,4752,2013-11-26 22:30:28.450479,N008      ,2010-03-01 00:00:00,台北縣淡水信用合作社,906,1.472e+09,243,2.97e+08,0,0,0,0,154,7.5e+07
4753,4753,4753,2013-11-26 22:30:28.448576,814       ,2010-03-01 00:00:00,大眾商業銀行,27877,6.9682e+10,559,7.89e+08,0,0,884,3.18e+08,103919,1.2906e+10
4754,4754,4754,2013-11-26 22:30:28.36778,115       ,2010-03-01 00:00:00,基隆市第二信用合作社,1932,4.851e+09,171,2.17e+08,13,8e+06,0,0,1499,1.46e+08
4755,4755,4755,2013-11-26 22:30:28.433099,108       ,2010-03-01 00:00:00,陽信商業銀行,21389,5.2463e+10,2606,3.887e+09,59,6.7e+07,0,0,22373,3.262e+09
4756,4756,4756,2013-11-26 22:30:28.421802,188       ,2010-03-01 00:00:00,台南第三信用合作社,2043,3.221e+09,53,3.9e+07,0,0,0,0,4990,4.5e+07
4757,4757,4757,2013-11-26 22:30:28.437209,178       ,2010-03-01 00:00:00,嘉義市第三信用合作社,720,1.201e+09,1449,2.691e+09,0,0,0,0,730,5.7e+08
4758,4758,4758,2013-11-26 22:30:28.440078,815       ,2010-03-01 00:00:00,日盛國際商業銀行,22430,4.2276e+10,6992,1.6044e+10,5030,7.75e+08,0,0,36907,9.718e+09
4759,4759,4759,2013-11-26 22:30:28.362277,097       ,2010-03-01 00:00:00,美商富國銀行,0,0,0,0,0,0,0,0,0,0
4760,4760,4760,2013-11-26 22:30:28.423859,139       ,2010-03-01 00:00:00,苗栗縣竹南信用合作社,1601,3.154e+09,548,6.04e+08,0,0,0,0,269,1.16e+08
4761,4761,4761,2013-11-26 22:30:28.430336,092       ,2010-03-01 00:00:00,瑞士商瑞士銀行,0,0,0,0,0,0,0,0,0,0
4762,4762,4762,2013-11-26 22:30:28.425935,215       ,2010-03-01 00:00:00,花蓮第一信用合作社,3169,5.897e+09,889,1.179e+09,0,0,40,9e+06,911,1.45e+08
4763,4763,4763,2013-11-26 22:30:28.428438,078       ,2010-03-01 00:00:00,新加坡商星展銀行,8615,1.2684e+10,2401,3.321e+09,477,2.41e+08,0,0,31310,1.3992e+10
4764,4764,4764,2013-11-26 22:30:28.415446,161       ,2010-03-01 00:00:00,彰化第五信用合作社,486,7.39e+08,40,5.8e+07,0,0,0,0,47,6.8e+07
4765,4765,4765,2013-11-26 22:30:28.405324,222       ,2010-03-01 00:00:00,澎湖縣第一信用合作社,121,3.23e+08,9,2.7e+07,0,0,0,0,224,1.05e+08
4766,4766,4766,2013-11-26 22:30:28.407341,216       ,2010-03-01 00:00:00,花蓮第二信用合作社,10623,1.8626e+10,2386,3.916e+09,0,0,1276,4.44e+08,0,0
4767,4767,4767,2013-11-26 22:30:28.413334,N006      ,2010-03-01 00:00:00,澳商澳洲紐西蘭銀行,1,2e+06,0,0,0,0,0,0,0,0
4768,4768,4768,2013-11-26 22:30:28.411468,083       ,2010-03-01 00:00:00,英商渣打銀行,0,0,0,0,0,0,0,0,0,0
4769,4769,4769,2013-11-26 22:30:28.402759,N005      ,2010-03-01 00:00:00,高雄第三信用合作社,4526,9.316e+09,4254,8.757e+09,0,0,1761,1.71e+08,1104,2.24e+08
4770,4770,4770,2013-11-26 22:30:28.740382,215       ,2010-04-01 00:00:00,花蓮第一信用合作社,3155,5.88e+09,874,1.16e+09,0,0,35,9e+06,796,1.38e+08
4771,4771,4771,2013-11-26 22:30:28.807019,021       ,2010-04-01 00:00:00,花旗,35738,7.4755e+10,1660,2.999e+09,30,1.4e+07,267,3.17e+08,175536,2.379e+10
4772,4772,4772,2013-11-26 22:30:28.666523,805       ,2010-04-01 00:00:00,遠東國際商業銀行,35338,8.4144e+10,10173,1.717e+10,25929,5.69e+09,11805,2.581e+09,117328,1.0458e+10
4773,4773,4773,2013-11-26 22:30:28.702022,012       ,2010-04-01 00:00:00,台北富邦銀行,102418,2.45629e+11,1791,1.659e+09,1904,2.36e+08,954,4.67e+08,199162,3.0588e+10
4774,4774,4774,2013-11-26 22:30:28.709945,054       ,2010-04-01 00:00:00,京城商業銀行,10223,2.0404e+10,4721,5.735e+09,0,0,0,0,8362,1.2875e+10
4775,4775,4775,2013-11-26 22:30:28.719188,N005      ,2010-04-01 00:00:00,高雄第三信用合作社,4383,9.375e+09,4120,8.813e+09,0,0,655,1.66e+08,1057,2.17e+08
4776,4776,4776,2013-11-26 22:30:28.73612,188       ,2010-04-01 00:00:00,台南第三信用合作社,2040,3.211e+09,52,3.8e+07,0,0,0,0,4990,4.5e+07
4777,4777,4777,2013-11-26 22:30:28.772403,N011      ,2010-04-01 00:00:00,澎湖縣第二信用合作社,537,1.177e+09,83,8.5e+07,0,0,0,0,433,1.62e+08
4778,4778,4778,2013-11-26 22:30:28.789478,015       ,2010-04-01 00:00:00,中國輸出入銀行,0,0,0,0,0,0,0,0,0,0
4779,4779,4779,2013-11-26 22:30:28.809406,011       ,2010-04-01 00:00:00,上海商業儲蓄銀行,28401,1.04287e+11,8036,8.498e+09,125,2.2e+07,0,0,4216,1.127e+09
4780,4780,4780,2013-11-26 22:30:28.945623,816       ,2010-04-01 00:00:00,安泰商業銀行,21624,6.2081e+10,6289,1.4594e+10,4573,1.265e+09,66,1.6e+07,33934,6.762e+09
4781,4781,4781,2013-11-26 22:30:28.817994,102       ,2010-04-01 00:00:00,華泰商業銀行,3673,1.0788e+10,2965,8.566e+09,0,0,0,0,1910,4.25e+08
4782,4782,4782,2013-11-26 22:30:28.742715,078       ,2010-04-01 00:00:00,新加坡商星展銀行,8689,1.3454e+10,2367,3.264e+09,634,3.41e+08,0,0,31183,1.4381e+10
4783,4783,4783,2013-11-26 22:30:28.820043,806       ,2010-04-01 00:00:00,元大商業銀行,21509,5.484e+10,10432,1.8121e+10,9311,1.719e+09,567,7.5e+07,27701,2.8889e+10
4784,4784,4784,2013-11-26 22:30:28.941371,147       ,2010-04-01 00:00:00,三信商業銀行,5987,1.7387e+10,872,1.322e+09,29647,1.0137e+10,0,0,25280,9.47e+09
4785,4785,4785,2013-11-26 22:30:28.943452,085       ,2010-04-01 00:00:00,新加坡商新加坡華僑銀行,0,0,0,0,0,0,0,0,0,0
4786,4786,4786,2013-11-26 22:30:28.950197,808       ,2010-04-01 00:00:00,玉山商業銀行,54276,1.78901e+11,43953,7.6066e+10,0,0,1,0,66933,1.7052e+10
4787,4787,4787,2013-11-26 22:30:28.947727,028       ,2010-04-01 00:00:00,美商美國紐約梅隆銀行,0,0,0,0,0,0,0,0,0,0
4788,4788,4788,2013-11-26 22:30:28.934751,158       ,2010-04-01 00:00:00,彰化第一信用合作社,553,7.89e+08,103,1.22e+08,0,0,0,0,9,1.2e+07
4789,4789,4789,2013-11-26 22:30:28.822061,103       ,2010-04-01 00:00:00,臺灣新光商業銀行,21557,6.3154e+10,973,1.565e+09,10792,3.681e+09,0,0,70175,2.514e+10
4790,4790,4790,2013-11-26 22:30:28.936681,076       ,2010-04-01 00:00:00,美商摩根大通銀行,0,0,0,0,0,0,0,0,0,0
4791,4791,4791,2013-11-26 22:30:28.938639,079       ,2010-04-01 00:00:00,比利時商富通銀行,0,0,0,0,0,0,0,0,0,0
4792,4792,4792,2013-11-26 22:30:28.824386,807       ,2010-04-01 00:00:00,永豐商業銀行,93452,2.83132e+11,21183,3.762e+10,6443,3.255e+09,0,0,41768,1.1349e+10
4793,4793,4793,2013-11-26 22:30:28.932393,004       ,2010-04-01 00:00:00,臺灣銀行,144170,3.4494e+11,28824,3.8081e+10,0,0,32105,8.033e+09,3750755,1.93492e+11
4794,4794,4794,2013-11-26 22:30:28.826497,052       ,2010-04-01 00:00:00,渣打國際商業銀行,71607,1.42225e+11,12363,2.0683e+10,0,0,0,0,186640,3.8101e+10
4795,4795,4795,2013-11-26 22:30:28.929925,321       ,2010-04-01 00:00:00,日商三井住友銀行,0,0,0,0,0,0,0,0,0,0
4796,4796,4796,2013-11-26 22:30:28.744688,092       ,2010-04-01 00:00:00,瑞士商瑞士銀行,0,0,0,0,0,0,0,0,0,0
4797,4797,4797,2013-11-26 22:30:28.815833,N017      ,2010-04-01 00:00:00,宜蘭信用合社,736,1.281e+09,225,2.61e+08,0,0,0,0,577,1e+08
4798,4798,4798,2013-11-26 22:30:28.783201,N013      ,2010-04-01 00:00:00,英商巴克萊銀行,0,0,0,0,0,0,0,0,0,0
4799,4799,4799,2013-11-26 22:30:28.802669,N016      ,2010-04-01 00:00:00,嘉義巿第四信用合作社,6,5e+06,138,2.06e+08,0,0,0,0,0,0
4800,4800,4800,2013-11-26 22:30:28.805034,099       ,2010-04-01 00:00:00,比利時商比利時聯合銀行,4,1.4e+07,0,0,0,0,0,0,0,0
4801,4801,4801,2013-11-26 22:30:28.813608,006       ,2010-04-01 00:00:00,合作金庫商業銀行,187304,4.66848e+11,67625,1.22455e+11,0,0,70638,1.6772e+10,29681,1.655e+10
4802,4802,4802,2013-11-26 22:30:28.811395,104       ,2010-04-01 00:00:00,台北市第五信用合作社,823,2.135e+09,49,1e+08,0,0,0,0,167,1.8e+07
4803,4803,4803,2013-11-26 22:30:28.796159,072       ,2010-04-01 00:00:00,德商德意志銀行,0,0,0,0,0,0,0,0,0,0
4804,4804,4804,2013-11-26 22:30:28.785277,090       ,2010-04-01 00:00:00,加拿大商豐業銀行,0,0,0,0,0,0,0,0,0,0
4805,4805,4805,2013-11-26 22:30:28.79838,053       ,2010-04-01 00:00:00,台中商業銀行,23420,4.0385e+10,547,2.2e+08,6,1e+07,0,0,9936,2.061e+09
4806,4806,4806,2013-11-26 22:30:28.800619,009       ,2010-04-01 00:00:00,彰化商業銀行,72435,1.895e+11,45953,9.8673e+10,0,0,2137,7.42e+08,9420,5.018e+09
4807,4807,4807,2013-11-26 22:30:28.787403,013       ,2010-04-01 00:00:00,國泰世華商業銀行,67799,2.63957e+11,7180,1.0774e+10,245,1.1e+07,0,0,22053,2.318e+09
4808,4808,4808,2013-11-26 22:30:28.79398,N021      ,2010-04-01 00:00:00,瑞士商瑞士信貸銀行,0,0,0,0,0,0,0,0,0,0
4809,4809,4809,2013-11-26 22:30:28.791542,N014      ,2010-04-01 00:00:00,新竹市第三信用合作社,2402,5.005e+09,288,2.46e+08,0,0,0,0,274,2.8e+07
4810,4810,4810,2013-11-26 22:30:28.778465,114       ,2010-04-01 00:00:00,基隆市第一信用合作社,5241,7.23e+09,576,3.07e+08,0,0,0,0,4851,4.067e+09
4811,4811,4811,2013-11-26 22:30:28.746695,108       ,2010-04-01 00:00:00,陽信商業銀行,20908,5.1239e+10,2588,3.831e+09,59,6.7e+07,0,0,22263,4.246e+09
4812,4812,4812,2013-11-26 22:30:28.767974,048       ,2010-04-01 00:00:00,臺灣工業銀行,2,2e+06,0,0,0,0,0,0,0,0
4813,4813,4813,2013-11-26 22:30:28.780461,N012      ,2010-04-01 00:00:00,法國東方匯理銀行,0,0,0,0,0,0,0,0,0,0
4814,4814,4814,2013-11-26 22:30:28.769944,030       ,2010-04-01 00:00:00,美商道富銀行,0,0,0,0,0,0,0,0,0,0
4815,4815,4815,2013-11-26 22:30:28.776392,803       ,2010-04-01 00:00:00,聯邦商業銀行,30183,6.5387e+10,14433,3.7412e+10,22314,6.192e+09,10,2e+06,25722,2.349e+09
4816,4816,4816,2013-11-26 22:30:28.774443,017       ,2010-04-01 00:00:00,兆豐國際商業銀行,54698,1.7693e+11,9972,1.8099e+10,0,0,6601,2.665e+09,5769,2.6946e+10
4817,4817,4817,2013-11-26 22:30:28.761992,814       ,2010-04-01 00:00:00,大眾商業銀行,28005,7.0375e+10,552,7.88e+08,0,0,863,3.05e+08,103959,1.3149e+10
4818,4818,4818,2013-11-26 22:30:28.751524,178       ,2010-04-01 00:00:00,嘉義市第三信用合作社,712,1.219e+09,1424,2.61e+09,0,0,0,0,743,6.49e+08
4819,4819,4819,2013-11-26 22:30:28.763978,N008      ,2010-04-01 00:00:00,台北縣淡水信用合作社,876,1.42e+09,201,2.49e+08,0,0,0,0,146,6.8e+07
4820,4820,4820,2013-11-26 22:30:28.766054,022       ,2010-04-01 00:00:00,美商美國銀行,0,0,0,0,0,0,9,1e+06,0,0
4821,4821,4821,2013-11-26 22:30:28.753417,815       ,2010-04-01 00:00:00,日盛國際商業銀行,22354,4.212e+10,6943,1.5839e+10,4487,6.74e+08,0,0,36425,9.907e+09
4822,4822,4822,2013-11-26 22:30:28.75987,325       ,2010-04-01 00:00:00,香港上海匯豐銀行,23080,6.668e+10,903,9.46e+08,560,3.5e+07,0,0,52104,9.019e+09
4823,4823,4823,2013-11-26 22:30:28.755576,098       ,2010-04-01 00:00:00,日商三菱東京日聯銀行,0,0,0,0,0,0,0,0,0,0
4824,4824,4824,2013-11-26 22:30:28.757658,007       ,2010-04-01 00:00:00,第一商業銀行,81296,2.56238e+11,35852,6.9153e+10,280,1.6e+07,4514,1.301e+09,14347,5.457e+09
4825,4825,4825,2013-11-26 22:30:28.675431,N019      ,2010-04-01 00:00:00,香港東亞銀行,0,0,0,0,0,0,0,0,34,6e+06
4826,4826,4826,2013-11-26 22:30:28.711917,101       ,2010-04-01 00:00:00,大台北商業銀行,2497,7.31e+09,153,2.05e+08,0,0,0,0,631,3.65e+08
4827,4827,4827,2013-11-26 22:30:28.732032,161       ,2010-04-01 00:00:00,彰化第五信用合作社,492,7.55e+08,39,5.7e+07,0,0,0,0,49,7.3e+07
4828,4828,4828,2013-11-26 22:30:28.734121,025       ,2010-04-01 00:00:00,菲律賓首都銀行,0,0,0,0,0,0,0,0,23,1.23e+08
4829,4829,4829,2013-11-26 22:30:28.738318,139       ,2010-04-01 00:00:00,苗栗縣竹南信用合作社,1606,3.226e+09,548,6.02e+08,0,0,0,0,268,1.2e+08
4830,4830,4830,2013-11-26 22:30:28.725665,005       ,2010-04-01 00:00:00,臺灣土地銀行,289314,5.67432e+11,52983,6.2414e+10,66,7.9e+07,105820,2.6564e+10,22369,1.83e+09
4831,4831,4831,2013-11-26 22:30:28.714102,106       ,2010-04-01 00:00:00,台北市第九信用合作社,258,5.63e+08,0,0,0,0,0,0,196,5.7e+07
4832,4832,4832,2013-11-26 22:30:28.727959,083       ,2010-04-01 00:00:00,英商渣打銀行,0,0,0,0,0,0,0,0,0,0
4833,4833,4833,2013-11-26 22:30:28.729937,087       ,2010-04-01 00:00:00,斐商標準銀行,0,0,0,0,0,0,0,0,0,0
4834,4834,4834,2013-11-26 22:30:28.716456,118       ,2010-04-01 00:00:00,板信商業銀行,20461,3.8427e+10,154,2.23e+08,7,3e+06,0,0,23065,2.637e+09
4835,4835,4835,2013-11-26 22:30:28.723494,216       ,2010-04-01 00:00:00,花蓮第二信用合作社,10665,1.8564e+10,2371,3.91e+09,0,0,1234,4.37e+08,0,0
4836,4836,4836,2013-11-26 22:30:28.721367,222       ,2010-04-01 00:00:00,澎湖縣第一信用合作社,123,3.21e+08,9,2.7e+07,0,0,0,0,231,1.1e+08
4837,4837,4837,2013-11-26 22:30:28.708299,N004      ,2010-04-01 00:00:00,新竹市第一信用合作社,3245,9.121e+09,5,8e+06,0,0,0,0,51,6e+06
4838,4838,4838,2013-11-26 22:30:28.677615,097       ,2010-04-01 00:00:00,美商富國銀行,0,0,0,0,0,0,0,0,0,0
4839,4839,4839,2013-11-26 22:30:28.696267,096       ,2010-04-01 00:00:00,澳商澳盛銀行,3513,7.499e+09,427,5.6e+08,138,2.3e+07,0,0,52609,7.397e+09
4840,4840,4840,2013-11-26 22:30:28.699531,127       ,2010-04-01 00:00:00,桃園信用合作社,1221,2.143e+09,426,6.99e+08,0,0,0,0,432,2.08e+08
4841,4841,4841,2013-11-26 22:30:28.70632,050       ,2010-04-01 00:00:00,臺灣中小企業銀行,75944,1.49056e+11,5199,1.29e+10,0,0,27028,1.3408e+10,22447,5.0098e+10
4842,4842,4842,2013-11-26 22:30:28.704161,023       ,2010-04-01 00:00:00,泰國盤谷銀行,0,0,0,0,0,0,0,0,0,0
4843,4843,4843,2013-11-26 22:30:28.689629,082       ,2010-04-01 00:00:00,法商法國巴黎銀行,22,8.9e+07,0,0,0,0,0,0,6,1e+06
4844,4844,4844,2013-11-26 22:30:28.679532,037       ,2010-04-01 00:00:00,法國興業銀行,0,0,0,0,0,0,0,0,0,0
4845,4845,4845,2013-11-26 22:30:28.69171,165       ,2010-04-01 00:00:00,彰化縣鹿港信用合作社,1383,2.143e+09,456,5.85e+08,0,0,7,2.5e+07,424,1.66e+08
4846,4846,4846,2013-11-26 22:30:28.694229,016       ,2010-04-01 00:00:00,高雄銀行,20799,3.2828e+10,4771,8.397e+09,0,0,0,0,57297,7.941e+09
4847,4847,4847,2013-11-26 22:30:28.681472,224       ,2010-04-01 00:00:00,金門縣信用合作社,161,3.49e+08,206,3.72e+08,0,0,0,0,166,8.7e+07
4848,4848,4848,2013-11-26 22:30:28.687649,812       ,2010-04-01 00:00:00,台新國際商業銀行,84034,1.98208e+11,3904,4.704e+09,38711,1.3347e+10,0,0,174254,6.5523e+10
4849,4849,4849,2013-11-26 22:30:28.683736,115       ,2010-04-01 00:00:00,基隆市第二信用合作社,1953,4.889e+09,168,2.12e+08,12,5e+06,0,0,1439,1.34e+08
4850,4850,4850,2013-11-26 22:30:28.685664,162       ,2010-04-01 00:00:00,彰化第六信用合作社,3227,5.844e+09,74,6e+07,0,0,0,0,901,1.33e+08
4851,4851,4851,2013-11-26 22:30:28.673298,029       ,2010-04-01 00:00:00,新加坡大華銀行,0,0,0,0,0,0,0,0,0,0
4852,4852,4852,2013-11-26 22:30:28.661358,822       ,2010-04-01 00:00:00,中國信託商業銀行,139248,2.77971e+11,11353,1.5375e+10,29783,5.682e+09,0,0,338530,6.8528e+10
4853,4853,4853,2013-11-26 22:30:28.664094,146       ,2010-04-01 00:00:00,台中市第二信用合作社,9541,1.8369e+10,103,1.69e+08,0,0,0,0,431,1.53e+08
4854,4854,4854,2013-11-26 22:30:28.67118,093       ,2010-04-01 00:00:00,荷蘭商安智銀行,0,0,0,0,0,0,0,0,0,0
4855,4855,4855,2013-11-26 22:30:28.668679,163       ,2010-04-01 00:00:00,彰化第十信用合作社,876,1.428e+09,0,0,0,0,0,0,0,0
4856,4856,4856,2013-11-26 22:30:28.652368,040       ,2010-04-01 00:00:00,中華開發工業銀行,0,0,0,0,0,0,0,0,53,2.6e+07
4857,4857,4857,2013-11-26 22:30:28.656323,809       ,2010-04-01 00:00:00,萬泰商業銀行,2928,3.696e+09,1350,1.43e+09,5713,6.54e+08,0,0,233170,2.9189e+10
4858,4858,4858,2013-11-26 22:30:28.658961,008       ,2010-04-01 00:00:00,華南商業銀行,94765,3.05644e+11,30069,2.4327e+10,5421,1.055e+09,5164,1.918e+09,63773,8.139e+09
4859,4859,4859,2013-11-26 22:30:28.555199,N000      ,2010-04-01 00:00:00,台北縣淡水第一信用合作社,10504,1.9605e+10,162,1.24e+08,0,0,681,1.34e+08,104,8.1e+07
4860,4860,4860,2013-11-26 22:30:28.551995,020       ,2010-04-01 00:00:00,日商瑞穗實業銀行,0,0,0,0,0,0,0,0,0,0
4861,4861,4861,2013-11-26 22:30:29.000007,162       ,2010-05-01 00:00:00,彰化第六信用合作社,3210,5.822e+09,74,6.2e+07,0,0,0,0,884,1.33e+08
4862,4862,4862,2013-11-26 22:30:29.216613,021       ,2010-05-01 00:00:00,花旗,35842,7.5372e+10,1631,2.912e+09,34,3e+06,259,3.09e+08,184930,2.4402e+10
4863,4863,4863,2013-11-26 22:30:29.002308,812       ,2010-05-01 00:00:00,台新國際商業銀行,83928,1.98627e+11,3838,4.615e+09,38365,1.3379e+10,0,0,172822,6.6435e+10
4864,4864,4864,2013-11-26 22:30:29.035828,222       ,2010-05-01 00:00:00,澎湖縣第一信用合作社,118,2.89e+08,9,2.7e+07,0,0,0,0,1033,1.06e+08
4865,4865,4865,2013-11-26 22:30:28.977326,822       ,2010-05-01 00:00:00,中國信託商業銀行,138829,2.79142e+11,11196,1.5038e+10,31302,6.031e+09,0,0,338897,6.9956e+10
4866,4866,4866,2013-11-26 22:30:28.994098,037       ,2010-05-01 00:00:00,法國興業銀行,0,0,0,0,0,0,0,0,0,0
4867,4867,4867,2013-11-26 22:30:29.005486,082       ,2010-05-01 00:00:00,法商法國巴黎銀行,21,8.1e+07,0,0,0,0,0,0,6,1e+06
4868,4868,4868,2013-11-26 22:30:29.025121,054       ,2010-05-01 00:00:00,京城商業銀行,10144,2.0189e+10,4663,5.62e+09,0,0,0,0,8297,1.2706e+10
4869,4869,4869,2013-11-26 22:30:29.029931,106       ,2010-05-01 00:00:00,台北市第九信用合作社,273,5.76e+08,0,0,0,0,0,0,196,5.7e+07
4870,4870,4870,2013-11-26 22:30:29.037955,216       ,2010-05-01 00:00:00,花蓮第二信用合作社,10732,1.8685e+10,2353,3.86e+09,0,0,1189,4.26e+08,0,0
4871,4871,4871,2013-11-26 22:30:29.067755,178       ,2010-05-01 00:00:00,嘉義市第三信用合作社,713,1.222e+09,1389,2.551e+09,0,0,0,0,493,1.82e+08
4872,4872,4872,2013-11-26 22:30:29.194921,090       ,2010-05-01 00:00:00,加拿大商豐業銀行,0,0,0,0,0,0,0,0,0,0
4873,4873,4873,2013-11-26 22:30:29.027629,101       ,2010-05-01 00:00:00,大台北商業銀行,2579,7.957e+09,157,2.06e+08,0,0,0,0,619,3.61e+08
4874,4874,4874,2013-11-26 22:30:29.033874,N005      ,2010-05-01 00:00:00,高雄第三信用合作社,4492,9.363e+09,4222,8.801e+09,0,0,651,1.61e+08,1026,2.07e+08
4875,4875,4875,2013-11-26 22:30:29.232102,103       ,2010-05-01 00:00:00,臺灣新光商業銀行,21702,6.3518e+10,992,1.562e+09,10599,3.615e+09,0,0,69614,2.4855e+10
4876,4876,4876,2013-11-26 22:30:29.031968,118       ,2010-05-01 00:00:00,板信商業銀行,20349,3.8223e+10,153,2.21e+08,7,3e+06,0,0,22819,2.566e+09
4877,4877,4877,2013-11-26 22:30:29.019514,023       ,2010-05-01 00:00:00,泰國盤谷銀行,0,0,0,0,0,0,0,0,0,0
4878,4878,4878,2013-11-26 22:30:29.007611,165       ,2010-05-01 00:00:00,彰化縣鹿港信用合作社,1381,2.132e+09,458,5.95e+08,0,0,7,2.5e+07,410,1.49e+08
4879,4879,4879,2013-11-26 22:30:29.021552,050       ,2010-05-01 00:00:00,臺灣中小企業銀行,75472,1.47938e+11,5199,1.2977e+10,0,0,27575,1.362e+10,22742,5.139e+10
4880,4880,4880,2013-11-26 22:30:29.023164,N004      ,2010-05-01 00:00:00,新竹市第一信用合作社,3204,9.002e+09,5,8e+06,0,0,0,0,45,6e+06
4881,4881,4881,2013-11-26 22:30:29.009669,016       ,2010-05-01 00:00:00,高雄銀行,20759,3.2949e+10,4793,8.643e+09,0,0,0,0,57677,8.319e+09
4882,4882,4882,2013-11-26 22:30:29.017443,012       ,2010-05-01 00:00:00,台北富邦銀行,102707,2.48811e+11,1808,1.685e+09,1758,2.12e+08,1176,6.4e+08,200730,3.2168e+10
4883,4883,4883,2013-11-26 22:30:29.011702,096       ,2010-05-01 00:00:00,澳商澳盛銀行,3484,7.517e+09,424,5.51e+08,134,2.2e+07,0,0,51629,6.351e+09
4884,4884,4884,2013-11-26 22:30:29.015136,127       ,2010-05-01 00:00:00,桃園信用合作社,1208,2.104e+09,419,6.78e+08,0,0,0,0,428,2.03e+08
4885,4885,4885,2013-11-26 22:30:28.971104,040       ,2010-05-01 00:00:00,中華開發工業銀行,0,0,0,0,0,0,0,0,52,2.5e+07
4886,4886,4886,2013-11-26 22:30:28.989702,N019      ,2010-05-01 00:00:00,香港東亞銀行,0,0,0,0,0,0,0,0,34,6e+06
4887,4887,4887,2013-11-26 22:30:28.991614,097       ,2010-05-01 00:00:00,美商富國銀行,0,0,0,0,0,0,0,0,0,0
4888,4888,4888,2013-11-26 22:30:28.998054,115       ,2010-05-01 00:00:00,基隆市第二信用合作社,1981,5.002e+09,167,2.04e+08,12,5e+06,0,0,1394,1.22e+08
4889,4889,4889,2013-11-26 22:30:28.996019,224       ,2010-05-01 00:00:00,金門縣信用合作社,158,3.47e+08,209,3.74e+08,0,0,0,0,152,7.3e+07
4890,4890,4890,2013-11-26 22:30:28.983547,163       ,2010-05-01 00:00:00,彰化第十信用合作社,883,1.45e+09,0,0,0,0,0,0,0,0
4891,4891,4891,2013-11-26 22:30:28.973258,809       ,2010-05-01 00:00:00,萬泰商業銀行,2918,3.747e+09,1329,1.393e+09,5486,5.89e+08,0,0,231463,2.9043e+10
4892,4892,4892,2013-11-26 22:30:28.985541,093       ,2010-05-01 00:00:00,荷蘭商安智銀行,0,0,0,0,0,0,0,0,0,0
4893,4893,4893,2013-11-26 22:30:28.987584,029       ,2010-05-01 00:00:00,新加坡大華銀行,0,0,0,0,0,0,0,0,0,0
4894,4894,4894,2013-11-26 22:30:28.975287,008       ,2010-05-01 00:00:00,華南商業銀行,112690,3.10509e+11,13822,2.3779e+10,5117,9.7e+08,5064,1.885e+09,62431,1.0003e+10
4895,4895,4895,2013-11-26 22:30:28.98129,805       ,2010-05-01 00:00:00,遠東國際商業銀行,35520,8.5103e+10,10161,1.6991e+10,24930,5.394e+09,11367,2.454e+09,118094,1.0524e+10
4896,4896,4896,2013-11-26 22:30:28.979164,146       ,2010-05-01 00:00:00,台中市第二信用合作社,9528,1.8655e+10,107,1.8e+08,0,0,0,0,382,1.42e+08
4897,4897,4897,2013-11-26 22:30:28.965679,020       ,2010-05-01 00:00:00,日商瑞穗實業銀行,0,0,0,0,0,0,0,0,0,0
4898,4898,4898,2013-11-26 22:30:28.968502,N000      ,2010-05-01 00:00:00,台北縣淡水第一信用合作社,10546,1.9857e+10,166,1.26e+08,0,0,607,1.28e+08,109,8.6e+07
4899,4899,4899,2013-11-26 22:30:29.04866,025       ,2010-05-01 00:00:00,菲律賓首都銀行,0,0,0,0,0,0,0,0,23,1.23e+08
4900,4900,4900,2013-11-26 22:30:29.046653,161       ,2010-05-01 00:00:00,彰化第五信用合作社,495,7.58e+08,39,5.7e+07,0,0,0,0,10,6e+06
4901,4901,4901,2013-11-26 22:30:29.230016,806       ,2010-05-01 00:00:00,元大商業銀行,21437,5.5547e+10,10317,1.7778e+10,9163,1.764e+09,419,6.9e+07,27141,3.0382e+10
4902,4902,4902,2013-11-26 22:30:29.059643,092       ,2010-05-01 00:00:00,瑞士商瑞士銀行,0,0,0,0,0,0,0,0,0,0
